2025-04-10 17:29:45,136 - INFO - 未找到检查点，开始新训练
2025-04-10 23:53:40,165 - INFO - Epoch 084 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.0s
2025-04-10 23:58:03,849 - INFO - Epoch 085 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 263.7s
2025-04-11 00:03:16,225 - INFO - Epoch 086 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9262 | Time: 312.4s
2025-04-11 00:07:40,350 - INFO - Epoch 087 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9262 | Time: 264.1s
2025-04-11 00:12:05,289 - INFO - Epoch 088 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9262 | Time: 264.9s
2025-04-11 00:16:29,708 - INFO - Epoch 089 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9262 | Time: 264.4s
2025-04-11 00:20:53,581 - INFO - Epoch 090 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9262 | Time: 263.9s
2025-04-11 00:26:05,949 - INFO - Epoch 091 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9267 | Time: 312.4s
2025-04-11 00:30:30,200 - INFO - Epoch 092 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9267 | Time: 264.3s
2025-04-11 00:34:53,952 - INFO - Epoch 093 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9267 | Time: 263.8s
2025-04-11 00:39:18,085 - INFO - Epoch 094 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9267 | Time: 264.1s
2025-04-11 00:43:42,310 - INFO - Epoch 095 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9267 | Time: 264.2s
2025-04-11 00:48:54,487 - INFO - Epoch 096 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9264 | Time: 312.2s
2025-04-11 00:53:18,441 - INFO - Epoch 097 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9264 | Time: 264.0s
2025-04-11 00:57:43,114 - INFO - Epoch 098 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9264 | Time: 264.7s
2025-04-11 01:02:07,572 - INFO - Epoch 099 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9264 | Time: 264.5s
2025-04-11 01:06:31,228 - INFO - Epoch 100 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9264 | Time: 263.7s
2025-04-11 01:11:43,253 - INFO - Epoch 101 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9261 | Time: 312.0s
2025-04-11 01:16:07,516 - INFO - Epoch 102 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9261 | Time: 264.3s
2025-04-11 01:20:31,250 - INFO - Epoch 103 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9261 | Time: 263.7s
2025-04-11 01:24:54,780 - INFO - Epoch 104 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9261 | Time: 263.5s
2025-04-11 01:29:18,370 - INFO - Epoch 105 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9261 | Time: 263.6s
2025-04-11 01:34:30,318 - INFO - Epoch 106 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9258 | Time: 311.9s
2025-04-11 01:38:53,910 - INFO - Epoch 107 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9258 | Time: 263.6s
2025-04-11 01:43:18,104 - INFO - Epoch 108 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9258 | Time: 264.2s
2025-04-11 01:47:42,739 - INFO - Epoch 109 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9258 | Time: 264.6s
2025-04-11 01:52:06,826 - INFO - Epoch 110 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9258 | Time: 264.1s
2025-04-11 01:57:18,255 - INFO - Epoch 111 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9266 | Time: 311.4s
2025-04-11 02:01:42,395 - INFO - Epoch 112 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9266 | Time: 264.1s
2025-04-11 02:06:06,541 - INFO - Epoch 113 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9266 | Time: 264.1s
2025-04-11 02:10:30,183 - INFO - Epoch 114 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9266 | Time: 263.6s
2025-04-11 02:14:53,965 - INFO - Epoch 115 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9266 | Time: 263.8s
2025-04-11 02:20:06,025 - INFO - Epoch 116 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9263 | Time: 312.1s
2025-04-11 02:24:30,484 - INFO - Epoch 117 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9263 | Time: 264.5s
2025-04-11 02:28:54,699 - INFO - Epoch 118 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9263 | Time: 264.2s
2025-04-11 02:33:18,475 - INFO - Epoch 119 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9263 | Time: 263.8s
2025-04-11 02:37:42,789 - INFO - Epoch 120 | Loss: 0.0003 | LR: 1.00e-06 | F1: 0.9263 | Time: 264.3s
2025-04-11 02:42:54,733 - INFO - Epoch 121 | Loss: 0.0003 | LR: 1.00e-07 | F1: 0.9266 | Time: 311.9s
